manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,body_type,drivetrain,price_usd,reliability
BMW,316,mechanical,blue,284000,2001,gasoline,gasoline,sedan,rear,4700,0.57
BMW,520,mechanical,black,387000,2003,diesel,diesel,universal,rear,5500,4.03
BMW,745,automatic,other,297000,2003,gasoline,gasoline,sedan,rear,5500,4.70
BMW,325,mechanical,blue,400000,1993,diesel,diesel,sedan,rear,1300,0.08
BMW,525,automatic,blue,337000,2005,diesel,diesel,sedan,rear,8555,0.85
BMW,520,mechanical,other,300000,1988,gasoline,gasoline,sedan,rear,1500,2.91
BMW,520,mechanical,black,277000,2001,diesel,diesel,sedan,rear,5400,4.12
BMW,523,mechanical,black,263000,2005,gasoline,gasoline,sedan,rear,7600,1.17
BMW,330,mechanical,blue,302247,2003,gasoline,gasoline,sedan,rear,6850,2.78
BMW,525,automatic,blue,260066,1999,diesel,diesel,sedan,rear,3500,3.91
BMW,540,mechanical,silver,280000,1998,gasoline,gasoline,sedan,rear,6700,2.83
BMW,316,mechanical,other,250000,1993,gasoline,gasoline,sedan,rear,1250,4.04
BMW,318,mechanical,black,195000,1991,gasoline,gasoline,sedan,rear,1100,3.44
BMW,318,automatic,grey,400000,1995,gasoline,gasoline,coupe,rear,1900,0.00
BMW,X5,automatic,black,166000,2011,diesel,diesel,suv,all,23900,3.83
BMW,530,automatic,black,200000,2011,diesel,diesel,sedan,all,18700,0.98
BMW,216,mechanical,blue,182000,2015,diesel,diesel,hatchback,front,13600,4.07
BMW,725,automatic,blue,465000,1996,diesel,diesel,sedan,rear,4500,1.10
BMW,735,automatic,black,350000,1986,gasoline,gasoline,sedan,rear,1200,3.20
BMW,520,automatic,green,310000,2001,gasoline,gasoline,sedan,rear,4900,2.19
BMW,325,automatic,black,400000,1994,diesel,diesel,sedan,rear,1896.99,2.26
BMW,525,mechanical,black,526345,1992,diesel,diesel,sedan,rear,2000,2.41
BMW,216,mechanical,blue,175000,2015,diesel,diesel,hatchback,front,14000,3.43
BMW,316,automatic,green,346888,1996,gasoline,gasoline,hatchback,rear,2555,0.27
BMW,760,automatic,grey,356000,2003,gasoline,gasoline,sedan,rear,6100,4.28
BMW,520,automatic,brown,200000,2015,diesel,diesel,sedan,rear,21500,0.53
BMW,735,automatic,black,111111,2003,gasoline,gasoline,sedan,rear,6500,2.60
BMW,525,mechanical,grey,380000,1998,diesel,diesel,sedan,rear,4000,1.68
BMW,730,automatic,black,420000,1995,gasoline,gasoline,sedan,rear,6500,4.76
BMW,525,mechanical,red,300000,1991,gasoline,gasoline,sedan,rear,1200,0.49
BMW,745,automatic,black,270000,2002,gasoline,gasoline,sedan,rear,5900,4.83
BMW,525,automatic,silver,100000,1993,diesel,diesel,sedan,rear,2700,3.73
BMW,520,mechanical,grey,253000,1990,gasoline,gasoline,sedan,rear,3000,3.21
BMW,523,automatic,blue,391000,1998,gasoline,gasoline,sedan,rear,3600,0.62
BMW,X3,mechanical,black,295000,2006,gasoline,gasoline,suv,all,8500,0.31
BMW,525,automatic,black,399433,2002,diesel,diesel,sedan,rear,6100,0.89
BMW,525,mechanical,black,336000,2000,gasoline,gasoline,sedan,rear,6400,2.12
BMW,525,automatic,green,460000,1996,diesel,diesel,sedan,rear,3200,2.54
BMW,X5,automatic,black,456000,2005,diesel,diesel,suv,all,11500,4.84
BMW,216,mechanical,grey,190000,2016,diesel,diesel,minivan,front,14499,1.61
BMW,530,automatic,blue,333333,2004,diesel,diesel,sedan,rear,9000,3.52
BMW,318,mechanical,black,333333,1993,gasoline,gasoline,sedan,rear,2000,2.00
BMW,525,mechanical,black,450000,2001,diesel,diesel,sedan,rear,6100,0.14
BMW,520,mechanical,blue,269000,1988,gasoline,gasoline,sedan,rear,2200,4.18
BMW,520,mechanical,black,350000,1989,gas,gasoline,sedan,rear,1750,0.09
BMW,539,automatic,blue,268000,2001,gasoline,gasoline,sedan,rear,5999,0.50
BMW,X5,automatic,grey,330000,2008,diesel,diesel,suv,all,18000,1.50
BMW,316,mechanical,silver,200927,1999,gasoline,gasoline,sedan,rear,4550,3.79
BMW,730,automatic,black,400000,2004,diesel,diesel,sedan,rear,8700,2.84
BMW,318,mechanical,black,320000,1999,gasoline,gasoline,sedan,rear,3800,0.37
BMW,520,mechanical,grey,150000,2002,gasoline,gasoline,universal,rear,5850,3.09
BMW,520,mechanical,silver,370000,1998,gasoline,gasoline,universal,rear,4000,2.32
BMW,320,mechanical,black,370000,1998,gasoline,gasoline,sedan,rear,4600,4.93
BMW,525,mechanical,grey,323000,1996,gasoline,gasoline,sedan,rear,3300,3.62
BMW,X5,automatic,other,425000,2001,diesel,diesel,suv,all,8150,3.83
BMW,316,mechanical,blue,290000,1997,gasoline,gasoline,coupe,rear,3000,1.71
BMW,745,automatic,black,135000,2002,gasoline,gasoline,sedan,rear,8000,3.15
BMW,325,mechanical,black,155000,2005,gasoline,gasoline,sedan,rear,8500,0.52
BMW,318,mechanical,blue,144000,2015,diesel,diesel,liftback,rear,18850,2.48
BMW,530,automatic,blue,390000,2004,diesel,diesel,sedan,rear,9250,2.00
BMW,520,mechanical,black,260000,2000,diesel,diesel,universal,rear,5000,4.96
BMW,318,automatic,white,445000,1999,gasoline,gasoline,sedan,rear,5500,3.08
BMW,X6,automatic,black,200000,2009,gasoline,gasoline,suv,all,18000,0.12
BMW,320,mechanical,blue,385000,2004,diesel,diesel,universal,rear,6400,3.60
BMW,730,automatic,black,249273,2006,diesel,diesel,sedan,rear,9900,0.41
BMW,X3,mechanical,black,204000,2008,diesel,diesel,suv,all,11840,2.12
BMW,320,mechanical,black,350000,2000,gasoline,gasoline,sedan,rear,4100,4.83
BMW,520,mechanical,other,350000,1991,gasoline,gasoline,sedan,rear,2350,3.88
BMW,740,automatic,blue,149000,2008,gasoline,gasoline,sedan,rear,9600,2.71
BMW,X3,automatic,black,276000,2004,gasoline,gasoline,suv,all,8500,3.16
BMW,525,mechanical,black,450000,1995,diesel,diesel,sedan,rear,1200,3.79
BMW,745,automatic,grey,410000,2004,gasoline,gasoline,sedan,rear,7300,4.07
BMW,318,mechanical,black,330000,2003,diesel,diesel,universal,rear,5950,0.57
BMW,520,mechanical,violet,152333,1992,gasoline,gasoline,sedan,rear,2300,0.76
BMW,324,mechanical,white,250000,1986,diesel,diesel,sedan,rear,580,2.28
BMW,320,mechanical,blue,190000,1993,gasoline,gasoline,sedan,rear,2700,4.37
BMW,730,automatic,black,509543,2003,diesel,diesel,sedan,rear,8100,1.17
BMW,М5,automatic,black,114000,2008,gasoline,gasoline,sedan,rear,23500,2.67
BMW,320,mechanical,black,380245,1999,diesel,diesel,sedan,rear,3500,3.14
BMW,318,mechanical,blue,430000,1996,gasoline,gasoline,sedan,rear,2200,4.15
BMW,320,mechanical,silver,325000,2002,diesel,diesel,universal,rear,5750,1.75
BMW,730,mechanical,violet,595000,1995,gasoline,gasoline,sedan,rear,4000,4.84
BMW,530,automatic,other,490000,2001,diesel,diesel,sedan,rear,6300,2.25
BMW,318,mechanical,blue,199000,1985,gasoline,gasoline,sedan,rear,400,0.53
BMW,732,mechanical,black,270000,1991,gasoline,gasoline,sedan,rear,1500,3.51
BMW,525,mechanical,green,370000,2001,gasoline,gasoline,sedan,rear,4500,0.49
BMW,X3,automatic,grey,174000,2012,gasoline,gasoline,suv,all,18300,3.48
BMW,525,mechanical,black,393000,2001,gasoline,gasoline,sedan,rear,4268.22,1.71
BMW,525,mechanical,grey,555555,1992,diesel,diesel,sedan,rear,1050,0.69
BMW,528,automatic,grey,128000,2012,gasoline,gasoline,sedan,all,17300,3.44
BMW,318,mechanical,other,300000,2000,gasoline,gasoline,sedan,rear,5000,3.25
BMW,525,automatic,other,226000,2011,gasoline,gasoline,sedan,all,16500,0.54
BMW,725,automatic,grey,420000,1998,diesel,diesel,sedan,rear,4300,4.82
BMW,735,automatic,grey,35000,1987,gasoline,gasoline,sedan,rear,2200,1.15
BMW,735,mechanical,blue,478000,1996,gas,gasoline,sedan,rear,2100,4.80
BMW,525,mechanical,blue,450000,2000,diesel,diesel,universal,rear,4999,1.09
BMW,750,automatic,black,134000,2005,gasoline,gasoline,sedan,rear,6150,1.37
BMW,740,automatic,black,400000,1997,gasoline,gasoline,sedan,rear,3600,4.87
BMW,X5,automatic,silver,278000,2007,diesel,diesel,suv,all,14900,4.99
BMW,X6,automatic,white,240000,2009,gasoline,gasoline,suv,all,15900,2.99
BMW,730,automatic,black,287000,2007,diesel,diesel,sedan,rear,11700,1.72
BMW,318,mechanical,green,240000,1996,gasoline,gasoline,universal,rear,1600,2.96
BMW,525,automatic,black,284141,2008,diesel,diesel,sedan,rear,12900,3.34
BMW,520,mechanical,black,230000,1992,gasoline,gasoline,sedan,rear,2000,1.61
BMW,525,mechanical,black,444000,1993,diesel,diesel,universal,rear,2300,3.62
BMW,525,automatic,black,120000,2009,gasoline,gasoline,sedan,rear,11200,1.25
BMW,X5,automatic,black,200000,2009,diesel,diesel,suv,all,16300,3.02
BMW,318,mechanical,grey,265892,1992,gasoline,gasoline,sedan,rear,1500,3.76
BMW,X5,automatic,black,210000,2011,diesel,diesel,suv,all,27800,1.65
BMW,730,automatic,black,236000,2007,gasoline,gasoline,sedan,rear,10200,3.96
BMW,525,mechanical,green,387000,1997,diesel,diesel,sedan,rear,2000,4.09
BMW,728,mechanical,green,325800,1985,gasoline,gasoline,sedan,rear,1450,3.82
BMW,320,mechanical,black,192000,2006,gasoline,gasoline,sedan,rear,8900,2.41
BMW,525,automatic,black,405000,2001,gasoline,gasoline,sedan,rear,6000,3.94
BMW,740,automatic,black,214591,2005,diesel,diesel,sedan,rear,4031.11,1.80
BMW,525,automatic,grey,350000,1998,diesel,diesel,sedan,rear,3000,3.35
BMW,520,mechanical,red,220000,1989,gasoline,gasoline,sedan,rear,2000,4.95
BMW,316,mechanical,black,277777,1993,gasoline,gasoline,sedan,rear,1200,2.94
BMW,730,automatic,white,190000,2008,diesel,diesel,sedan,rear,16400,3.67
BMW,320,mechanical,black,400000,1991,gasoline,gasoline,sedan,front,200,1.35
BMW,320,mechanical,black,232000,2001,diesel,diesel,sedan,rear,3999,1.50
BMW,318,mechanical,blue,315000,2000,gasoline,gasoline,sedan,rear,4000,3.68
BMW,525,mechanical,red,470000,1991,gasoline,gasoline,sedan,rear,1850,0.05
BMW,525,automatic,white,156000,2010,diesel,diesel,universal,rear,18000,0.06
BMW,525,mechanical,green,750123,1995,diesel,diesel,universal,rear,3000,3.10
BMW,525,automatic,blue,1000000,1996,diesel,diesel,universal,rear,2300,0.88
BMW,525,automatic,black,275000,2006,gasoline,gasoline,sedan,all,8500,1.12
BMW,520,mechanical,black,454380,1992,gasoline,gasoline,sedan,rear,1900,1.44
BMW,530,automatic,grey,389000,2005,diesel,diesel,sedan,rear,9200,4.50
BMW,X5,automatic,silver,250000,2004,diesel,diesel,suv,all,11999,4.84
BMW,520,mechanical,red,333333,1989,gasoline,gasoline,sedan,rear,1200,1.02
BMW,315,automatic,black,124500,2010,gasoline,gasoline,sedan,all,12299,0.49
BMW,645,automatic,grey,204000,2005,gasoline,gasoline,coupe,rear,9950,3.85
BMW,740,automatic,black,290000,2005,gasoline,gasoline,sedan,rear,5900,0.82
BMW,X5,automatic,black,233355,2001,gasoline,gasoline,suv,all,5900,2.09
BMW,325,automatic,black,340000,2002,gasoline,gasoline,coupe,rear,5300,0.05
BMW,730,automatic,blue,399000,1998,diesel,diesel,sedan,rear,4400,3.53
BMW,730,automatic,grey,397000,2002,diesel,diesel,sedan,rear,7400,1.06
BMW,525,automatic,grey,286000,2004,gasoline,gasoline,sedan,rear,7900,2.27
BMW,320,automatic,black,247530,2006,gasoline,gasoline,sedan,rear,9650,0.10
BMW,525,automatic,blue,274000,1994,diesel,diesel,sedan,rear,3500,2.52
BMW,318,automatic,grey,76100,2015,diesel,diesel,liftback,rear,18900,4.95
BMW,730,mechanical,black,337500,2001,diesel,diesel,sedan,rear,5100,0.25
BMW,525,mechanical,black,380000,2001,diesel,diesel,universal,rear,4900,2.02
BMW,523,mechanical,black,330000,1999,gasoline,gasoline,sedan,rear,4500,2.86
BMW,X5,automatic,black,312000,2004,diesel,diesel,suv,all,8800,2.93
BMW,520,automatic,silver,243000,2001,gasoline,gasoline,sedan,rear,4900,4.92
BMW,116,automatic,white,143500,2011,gasoline,gasoline,hatchback,rear,9999,3.84
BMW,320,automatic,silver,248000,2001,gasoline,gasoline,universal,rear,4450,4.25
BMW,525,mechanical,black,395000,2004,diesel,diesel,sedan,rear,13500,1.43
BMW,728,automatic,green,333000,1996,gasoline,gasoline,sedan,rear,4200,0.19
BMW,740,automatic,blue,250000,1995,gasoline,gasoline,sedan,rear,2950,1.86
BMW,X5,automatic,grey,212000,2009,gasoline,gasoline,suv,all,14000,4.65
BMW,520,mechanical,black,250000,1997,gasoline,gasoline,universal,rear,3000,1.76
BMW,X3,automatic,white,67000,2017,gasoline,gasoline,suv,all,37500,1.64
BMW,320,mechanical,silver,376335,2001,diesel,diesel,universal,rear,5700,1.09
BMW,318,mechanical,black,310000,1996,diesel,diesel,sedan,rear,1300,4.31
BMW,318,mechanical,silver,240000,2002,diesel,diesel,sedan,rear,4200,0.16
BMW,525,automatic,black,215000,2007,gasoline,gasoline,sedan,rear,9600,3.06
BMW,735,mechanical,black,300000,1989,gas,gasoline,sedan,rear,2100,0.12
BMW,318,mechanical,black,1111,1985,gasoline,gasoline,sedan,rear,1000,4.73
BMW,X3,automatic,blue,55000,2016,gasoline,gasoline,suv,all,27900,1.99
BMW,740,automatic,grey,235800,2007,gasoline,gasoline,sedan,rear,8000,1.76
BMW,525,mechanical,silver,305221,2003,diesel,diesel,sedan,rear,5550,3.23
BMW,320,mechanical,black,290000,1988,gasoline,gasoline,sedan,rear,900,4.35
BMW,X5,automatic,other,200000,2005,gasoline,gasoline,suv,all,9850,3.05
BMW,320,automatic,white,140000,2015,diesel,diesel,hatchback,all,25000,1.80
BMW,740,automatic,black,300000,1992,gasoline,gasoline,sedan,rear,3000,4.34
BMW,730,automatic,black,275000,2005,gasoline,gasoline,sedan,rear,8600,4.61
BMW,728,automatic,black,450000,1998,gas,gasoline,sedan,rear,3800,0.59
BMW,320,mechanical,black,285000,2006,diesel,diesel,sedan,rear,8500,0.03
BMW,X5,automatic,black,235000,2008,diesel,diesel,suv,all,16900,3.66
BMW,525,automatic,white,215,2001,gasoline,gasoline,sedan,rear,8999,2.20
BMW,X5,automatic,white,210000,2007,gasoline,gasoline,suv,all,13700,3.14
BMW,318,mechanical,red,360000,1997,gasoline,gasoline,sedan,rear,2650,4.71
BMW,316,mechanical,red,300000,1992,gasoline,gasoline,sedan,rear,2200,1.40
BMW,525,automatic,black,410000,2005,diesel,diesel,universal,rear,13000,4.93
BMW,X6 M,automatic,blue,154000,2012,gasoline,gasoline,universal,all,25000,1.84
BMW,318,automatic,red,165000,2006,gasoline,gasoline,sedan,rear,7500,3.11
BMW,530,automatic,black,195000,2012,diesel,diesel,sedan,all,17900,0.62
BMW,325,mechanical,black,319000,2001,gasoline,gasoline,sedan,rear,4800,4.99
BMW,530,mechanical,silver,346000,2004,gasoline,gasoline,sedan,rear,8700,2.38
BMW,550,automatic,grey,145000,2010,gasoline,gasoline,sedan,rear,22500,4.57
BMW,X3,automatic,brown,61000,2013,diesel,diesel,suv,all,23000,2.63
BMW,X5,automatic,black,378000,2010,diesel,diesel,suv,all,20500,2.57
BMW,530,mechanical,blue,350000,2000,diesel,diesel,sedan,rear,7000,1.16
BMW,525,mechanical,silver,334000,2002,diesel,diesel,sedan,rear,6900,0.05
BMW,Z4,automatic,black,145000,2002,gasoline,gasoline,cabriolet,rear,9800,4.00
BMW,525,automatic,black,290000,2006,diesel,diesel,universal,rear,10600,4.17
BMW,525,mechanical,blue,410000,1998,diesel,diesel,universal,rear,3500,4.72
BMW,528,mechanical,silver,485235,1986,gasoline,gasoline,sedan,rear,1300,0.79
BMW,520,automatic,green,320000,1997,gasoline,gasoline,sedan,rear,3600,1.15
BMW,320,mechanical,silver,286000,2000,diesel,diesel,universal,rear,3750,3.09
BMW,318,mechanical,blue,340000,1992,gasoline,gasoline,sedan,rear,1400,3.75
BMW,745,automatic,black,300000,2002,gasoline,gasoline,sedan,rear,6397,3.76
BMW,218,automatic,black,190000,2015,diesel,diesel,minivan,front,15900,3.92
BMW,X5,automatic,black,400000,2001,gasoline,gasoline,suv,all,6300,3.96
BMW,X5,automatic,black,280000,2007,gasoline,gasoline,suv,all,16800,4.33
BMW,530,automatic,black,150000,2006,gasoline,gasoline,sedan,rear,14000,4.70
BMW,520,mechanical,grey,302000,2006,diesel,diesel,sedan,rear,8499,4.61
BMW,525,mechanical,black,385000,1992,diesel,diesel,sedan,rear,1800,1.35
BMW,X3,automatic,black,270000,2004,diesel,diesel,suv,all,9350,4.12
BMW,X5,automatic,black,274000,2004,gasoline,gasoline,suv,all,8500,2.98
BMW,525,mechanical,violet,321007,1998,gasoline,gasoline,sedan,rear,2950,0.60
BMW,735,automatic,black,440000,1999,gasoline,gasoline,sedan,rear,3300,0.93
BMW,318,automatic,violet,262000,1996,gasoline,gasoline,sedan,rear,2000,0.81
BMW,X5,automatic,silver,356000,2005,diesel,diesel,suv,all,11500,4.44
BMW,530,automatic,white,335000,2003,gasoline,gasoline,sedan,rear,5500,1.18
BMW,535,mechanical,black,270000,1983,gasoline,gasoline,sedan,rear,4000,2.54
BMW,316,mechanical,black,190000,1995,gasoline,gasoline,sedan,rear,1600,4.87
BMW,525,mechanical,silver,408000,2001,diesel,diesel,universal,rear,6000,4.67
BMW,523,automatic,black,197000,2007,gasoline,gasoline,sedan,rear,9200,4.37
BMW,525,mechanical,silver,360000,1996,diesel,diesel,sedan,rear,3500,2.34
BMW,X5,automatic,black,91200,2013,diesel,diesel,suv,all,44500,2.26
BMW,530,mechanical,blue,253000,2010,diesel,diesel,sedan,rear,18900,4.31
BMW,530,automatic,black,162000,2012,diesel,diesel,sedan,all,18800,3.51
BMW,318,automatic,black,200000,2007,gasoline,gasoline,sedan,rear,8700,4.73
BMW,X6 M,automatic,red,155459,2010,gasoline,gasoline,suv,all,17310.06,0.76
BMW,318,mechanical,silver,333000,1997,diesel,diesel,hatchback,rear,1950,2.44
BMW,318,mechanical,black,300000,1995,gasoline,gasoline,coupe,rear,2600,4.54
BMW,X5,automatic,black,226000,2007,gasoline,gasoline,suv,all,15000,0.27
BMW,X5,automatic,white,354056,2005,gasoline,gasoline,suv,all,8900,0.19
BMW,523,automatic,silver,390000,1998,gasoline,gasoline,sedan,rear,3950,1.13
BMW,730,automatic,blue,394000,1999,diesel,diesel,sedan,rear,5200,2.92
BMW,745,automatic,black,223569,2005,gasoline,gasoline,sedan,rear,10400,4.20
BMW,735,automatic,grey,365000,2000,gasoline,gasoline,sedan,rear,6900,2.81
BMW,X5,automatic,grey,300000,2006,diesel,diesel,suv,all,12900,0.29
BMW,X5,automatic,black,298400,2008,gasoline,gasoline,suv,all,14700,2.23
BMW,X5,automatic,silver,308200,2003,diesel,diesel,suv,all,10500,3.13
BMW,X5,automatic,black,187000,2009,diesel,diesel,suv,all,16999,1.21
BMW,525,automatic,black,362000,2000,diesel,diesel,sedan,rear,4450,0.74
BMW,650,automatic,blue,168,2007,gasoline,gasoline,coupe,rear,19700.53,4.31
BMW,X5,automatic,black,306000,2003,gasoline,gasoline,suv,all,8100,2.31
BMW,635,automatic,blue,175000,2009,diesel,diesel,coupe,rear,19000,3.93
BMW,524,mechanical,blue,540000,1990,diesel,diesel,sedan,rear,2700,1.03
BMW,325,mechanical,black,460758,1993,gasoline,gasoline,sedan,rear,4200,3.54
BMW,320,automatic,silver,200000,2001,gasoline,gasoline,coupe,rear,5800,1.07
BMW,320,mechanical,silver,390000,2000,diesel,diesel,universal,rear,4200,2.38
BMW,116,automatic,white,101000,2010,gasoline,gasoline,hatchback,front,9350,0.13
BMW,520,mechanical,blue,263000,1999,gasoline,gasoline,sedan,rear,5400,0.75
BMW,520,mechanical,black,40000,1997,gasoline,gasoline,sedan,rear,2850,1.34
BMW,520,mechanical,white,360000,1997,gasoline,gasoline,sedan,rear,3100,2.80
BMW,525,mechanical,green,320000,1999,gasoline,gasoline,sedan,rear,3950,3.36
BMW,530,automatic,grey,204000,2006,gasoline,gasoline,universal,all,9050,4.40
BMW,X5,automatic,white,265000,2007,diesel,diesel,suv,all,16500,2.54
BMW,545,automatic,black,200000,2004,gasoline,gasoline,sedan,rear,12000,2.99
BMW,530,automatic,blue,350,2000,diesel,diesel,sedan,rear,5500,2.28
BMW,730,automatic,black,220000,2008,gasoline,gasoline,sedan,rear,12599,0.67
BMW,525,mechanical,blue,385000,1996,diesel,diesel,universal,rear,1800,4.89
BMW,735,automatic,blue,332000,1997,gasoline,gasoline,sedan,rear,4600,2.85
BMW,320,mechanical,blue,482000,1993,gasoline,gasoline,coupe,rear,3000,2.43
BMW,730,automatic,blue,400000,2002,diesel,diesel,sedan,rear,7500,1.88
BMW,525,mechanical,black,228000,1999,gasoline,gasoline,sedan,rear,2990,4.77
BMW,325,automatic,red,200000,2005,gasoline,gasoline,sedan,rear,6500,2.70
BMW,X1,mechanical,black,137000,2016,diesel,diesel,suv,all,22990,1.66
BMW,520,automatic,black,131000,2016,diesel,diesel,hatchback,all,24500,1.30
BMW,745,automatic,black,153000,2009,gasoline,gasoline,sedan,all,12500,3.42
BMW,X6,automatic,silver,236500,2008,gasoline,gasoline,suv,all,14999,0.74
BMW,X3,automatic,silver,275500,2005,gas,gasoline,suv,all,7999,3.63
BMW,X5,automatic,white,170000,2008,gas,gasoline,suv,all,15000,2.95
BMW,X1,automatic,black,179000,2011,diesel,diesel,suv,all,15400,3.58
BMW,520,automatic,black,103000,2015,diesel,diesel,sedan,rear,23300,0.43
BMW,328,automatic,black,255000,2006,gasoline,gasoline,sedan,all,8990,2.19
BMW,318,automatic,grey,235000,2002,gasoline,gasoline,sedan,rear,4300,4.95
BMW,525,automatic,black,420000,2001,diesel,diesel,universal,rear,6200,4.84
BMW,116,automatic,white,137000,2012,gasoline,gasoline,hatchback,front,10400,4.15
BMW,X6,automatic,red,178235,2008,gasoline,gasoline,suv,all,18000,4.40
BMW,525,automatic,black,305,2002,gasoline,gasoline,sedan,rear,6500,1.51
BMW,528,automatic,blue,320000,1997,gasoline,gasoline,sedan,rear,3150,3.49
